Filename,Category,Confidence,Timestamp,Bbox,Datetime
IMAG1726.JPG,animal,0.815,2026:01:05 20:20:19,"[1445.425537109375, 0.0, 2047.905029296875, 1441.2901611328125]",2026-01-05 20:20:19
IMAG1915.JPG,animal,0.844,2026:01:07 19:26:46,"[322.3341979980469, 499.7264709472656, 478.06866455078125, 642.7981567382812]",2026-01-07 19:26:46
IMAG1915.JPG,animal,0.681,2026:01:07 19:26:46,"[782.58349609375, 1238.543212890625, 879.7838745117188, 1360.0653076171875]",2026-01-07 19:26:46
IMAG1915.JPG,animal,0.442,2026:01:07 19:26:46,"[917.3582153320312, 1206.822509765625, 1032.304443359375, 1322.004638671875]",2026-01-07 19:26:46
IMAG1915.JPG,animal,0.407,2026:01:07 19:26:46,"[787.4630126953125, 1281.74658203125, 947.1290283203125, 1421.5411376953125]",2026-01-07 19:26:46
IMAG1915.JPG,animal,0.375,2026:01:07 19:26:46,"[950.2735595703125, 1158.28759765625, 996.1795654296875, 1235.106201171875]",2026-01-07 19:26:46
IMAG1915.JPG,animal,0.259,2026:01:07 19:26:46,"[575.3397216796875, 1190.991455078125, 669.7882080078125, 1265.9925537109375]",2026-01-07 19:26:46
IMAG1901.JPG,animal,0.955,2026:01:07 17:01:03,"[0.0, 347.8416442871094, 1407.78125, 1473.4193115234375]",2026-01-07 17:01:03
IMAG1901.JPG,animal,0.919,2026:01:07 17:01:03,"[1584.737060546875, 873.6219482421875, 1836.1949462890625, 1140.30517578125]",2026-01-07 17:01:03
IMAG1901.JPG,animal,0.503,2026:01:07 17:01:03,"[1106.89111328125, 607.5479736328125, 1521.66552734375, 1153.279052734375]",2026-01-07 17:01:03
IMAG1901.JPG,animal,0.394,2026:01:07 17:01:03,"[617.6448364257812, 606.0401611328125, 1518.266357421875, 1288.88623046875]",2026-01-07 17:01:03
IMAG1901.JPG,animal,0.325,2026:01:07 17:01:03,"[326.7196044921875, 956.5780029296875, 963.32568359375, 1397.9266357421875]",2026-01-07 17:01:03
IMAG1929.JPG,animal,0.28,2026:01:07 23:20:54,"[269.78009033203125, 47.06361770629883, 634.5478515625, 233.88479614257812]",2026-01-07 23:20:54
IMAG2005.JPG,Empty,0.0,2026:01:08 17:08:57,,2026-01-08 17:08:57
IMAG0174.JPG,animal,0.851,2025:12:11 08:26:29,"[1837.1273193359375, 895.4871215820312, 1955.600830078125, 1137.298583984375]",2025-12-11 08:26:29
IMAG0174.JPG,animal,0.849,2025:12:11 08:26:29,"[1911.071533203125, 890.2393798828125, 2047.973388671875, 1162.983642578125]",2025-12-11 08:26:29
IMAG0174.JPG,animal,0.835,2025:12:11 08:26:29,"[1593.462158203125, 756.0618896484375, 1841.442626953125, 921.6710815429688]",2025-12-11 08:26:29
IMAG0174.JPG,animal,0.787,2025:12:11 08:26:29,"[760.3829956054688, 1358.652099609375, 958.1802978515625, 1471.8592529296875]",2025-12-11 08:26:29
IMAG0174.JPG,animal,0.748,2025:12:11 08:26:29,"[435.0672912597656, 1366.8681640625, 538.6553955078125, 1470.6654052734375]",2025-12-11 08:26:29
IMAG0174.JPG,animal,0.564,2025:12:11 08:26:29,"[790.0709228515625, 1224.88623046875, 917.6220703125, 1324.683349609375]",2025-12-11 08:26:29
IMAG0174.JPG,animal,0.25,2025:12:11 08:26:29,"[782.0451049804688, 1200.671630859375, 875.4480590820312, 1288.153564453125]",2025-12-11 08:26:29
IMAG0160.JPG,animal,0.85,2025:12:11 03:23:00,"[1242.9326171875, 790.205078125, 1470.002685546875, 1138.4779052734375]",2025-12-11 03:23:00
IMAG2011.JPG,animal,0.968,2026:01:08 18:12:05,"[0.581103503704071, 205.6640167236328, 1519.5511474609375, 1475.8853759765625]",2026-01-08 18:12:05
IMAG2011.JPG,animal,0.844,2026:01:08 18:12:05,"[251.1635284423828, 857.896484375, 1276.2125244140625, 1472.7181396484375]",2026-01-08 18:12:05
IMAG1518.JPG,animal,0.926,2026:01:03 13:35:37,"[1755.4466552734375, 921.2614135742188, 2011.702880859375, 1135.98291015625]",2026-01-03 13:35:37
IMAG1518.JPG,animal,0.839,2026:01:03 13:35:37,"[594.0533447265625, 1038.6226806640625, 738.3919677734375, 1136.1119384765625]",2026-01-03 13:35:37
IMAG2039.JPG,Empty,0.0,2026:01:09 00:20:01,,2026-01-09 00:20:01
IMAG1530.JPG,animal,0.474,2026:01:03 16:07:55,"[1728.6810302734375, 637.2078857421875, 1795.0751953125, 708.6389770507812]",2026-01-03 16:07:55
IMAG0148.JPG,Empty,0.0,2025:12:10 18:33:51,,2025-12-10 18:33:51
IMAG1524.JPG,Empty,0.0,2026:01:03 14:59:53,,2026-01-03 14:59:53
IMAG1295.JPG,animal,0.721,2026:01:01 08:22:37,"[705.5603637695312, 1074.8118896484375, 774.8455810546875, 1239.30859375]",2026-01-01 08:22:37
IMAG1295.JPG,animal,0.567,2026:01:01 08:22:37,"[511.10394287109375, 1036.9385986328125, 623.3939208984375, 1132.9471435546875]",2026-01-01 08:22:37
IMAG1294.JPG,Empty,0.0,2026:01:01 08:06:51,,2026-01-01 08:06:51
IMAG1525.JPG,Empty,0.0,2026:01:03 15:13:49,,2026-01-03 15:13:49
IMAG1531.JPG,animal,0.889,2026:01:03 16:18:53,"[670.2023315429688, 867.6663208007812, 914.0419921875, 1048.2381591796875]",2026-01-03 16:18:53
IMAG2038.JPG,Empty,0.0,2026:01:09 00:09:05,,2026-01-09 00:09:05
IMAG0149.JPG,Empty,0.0,2025:12:10 18:44:44,,2025-12-10 18:44:44
IMAG0161.JPG,animal,0.985,2025:12:11 03:33:02,"[1.5246093273162842, 0.0, 1699.6021728515625, 1468.4322509765625]",2025-12-11 03:33:02
IMAG1519.JPG,Empty,0.0,2026:01:03 13:46:15,,2026-01-03 13:46:15
IMAG2010.JPG,animal,0.958,2026:01:08 18:02:05,"[0.0, 695.0342407226562, 479.55224609375, 1401.3017578125]",2026-01-08 18:02:05
IMAG2010.JPG,animal,0.4,2026:01:08 18:02:05,"[921.8009033203125, 1040.7984619140625, 971.9684448242188, 1136.093994140625]",2026-01-08 18:02:05
IMAG2004.JPG,Empty,0.0,2026:01:08 16:58:42,,2026-01-08 16:58:42
IMAG0175.JPG,animal,0.799,2025:12:11 08:36:32,"[1456.24462890625, 924.1324462890625, 1943.2894287109375, 1222.359375]",2025-12-11 08:36:32
IMAG0175.JPG,animal,0.776,2025:12:11 08:36:32,"[1955.693115234375, 856.5621337890625, 2048.0, 1142.7320556640625]",2025-12-11 08:36:32
IMAG0175.JPG,animal,0.678,2025:12:11 08:36:32,"[1294.7283935546875, 953.2614135742188, 1530.023193359375, 1159.514404296875]",2025-12-11 08:36:32
IMAG0175.JPG,animal,0.667,2025:12:11 08:36:32,"[1160.0521240234375, 1017.9078979492188, 1364.701904296875, 1160.2459716796875]",2025-12-11 08:36:32
IMAG0175.JPG,animal,0.457,2025:12:11 08:36:32,"[1536.909912109375, 872.0897216796875, 1741.3685302734375, 1027.6671142578125]",2025-12-11 08:36:32
IMAG0175.JPG,animal,0.451,2025:12:11 08:36:32,"[643.4693603515625, 1180.530517578125, 695.5206909179688, 1260.754150390625]",2025-12-11 08:36:32
IMAG0175.JPG,animal,0.319,2025:12:11 08:36:32,"[738.1553955078125, 1305.481689453125, 854.0172119140625, 1418.6282958984375]",2025-12-11 08:36:32
IMAG1928.JPG,animal,0.965,2026:01:07 22:58:33,"[0.0, 820.2693481445312, 734.4110717773438, 1469.9349365234375]",2026-01-07 22:58:33
IMAG1900.JPG,animal,0.954,2026:01:07 16:51:02,"[148.6283721923828, 522.1600341796875, 1169.836181640625, 1410.0577392578125]",2026-01-07 16:51:02
IMAG1900.JPG,animal,0.936,2026:01:07 16:51:02,"[0.21358641982078552, 846.283203125, 278.99072265625, 1474.827880859375]",2026-01-07 16:51:02
IMAG1914.JPG,animal,0.938,2026:01:07 19:15:43,"[50.183937072753906, 1080.972412109375, 587.8424072265625, 1471.6241455078125]",2026-01-07 19:15:43
IMAG1727.JPG,Empty,0.0,2026:01:05 20:51:09,,2026-01-05 20:51:09
IMAG1733.JPG,animal,0.849,2026:01:06 00:38:02,"[1541.739501953125, 67.8292465209961, 2047.978515625, 1138.9892578125]",2026-01-06 00:38:02
IMAG2212.JPG,Empty,0.0,2026:01:11 08:05:55,,2026-01-11 08:05:55
IMAG2206.JPG,animal,0.926,2026:01:11 05:01:32,"[1015.9562377929688, 969.6178588867188, 1516.80859375, 1341.0203857421875]",2026-01-11 05:01:32
IMAG2399.JPG,Empty,0.0,2026:01:15 13:58:33,,2026-01-15 13:58:33
IMAG1848.JPG,animal,0.883,2026:01:07 07:37:25,"[1346.5283203125, 967.84716796875, 1629.291748046875, 1146.2196044921875]",2026-01-07 07:37:25
IMAG1848.JPG,animal,0.738,2026:01:07 07:37:25,"[1077.5399169921875, 1269.7786865234375, 1274.411376953125, 1407.1060791015625]",2026-01-07 07:37:25
IMAG1848.JPG,animal,0.696,2026:01:07 07:37:25,"[608.2060546875, 1374.655517578125, 720.1774291992188, 1467.1636962890625]",2026-01-07 07:37:25
IMAG1848.JPG,animal,0.606,2026:01:07 07:37:25,"[1039.4664306640625, 1240.513427734375, 1157.457275390625, 1339.4625244140625]",2026-01-07 07:37:25
IMAG1848.JPG,animal,0.559,2026:01:07 07:37:25,"[531.7975463867188, 1324.3560791015625, 592.7203979492188, 1430.422119140625]",2026-01-07 07:37:25
IMAG1690.JPG,animal,0.328,2026:01:05 12:41:18,"[1097.3167724609375, 968.3103637695312, 1275.0826416015625, 1081.9755859375]",2026-01-05 12:41:18
IMAG1690.JPG,animal,0.304,2026:01:05 12:41:18,"[1675.594482421875, 251.2513885498047, 1723.010498046875, 304.1302490234375]",2026-01-05 12:41:18
IMAG1684.JPG,Empty,0.0,2026:01:05 11:21:53,,2026-01-05 11:21:53
IMAG1874.JPG,animal,0.933,2026:01:07 12:19:54,"[1089.6541748046875, 854.1707153320312, 1387.81982421875, 1130.095458984375]",2026-01-07 12:19:54
IMAG1874.JPG,animal,0.859,2026:01:07 12:19:54,"[813.8395385742188, 1026.604248046875, 907.8864135742188, 1142.555419921875]",2026-01-07 12:19:54
IMAG1874.JPG,animal,0.846,2026:01:07 12:19:54,"[1754.2740478515625, 990.0744018554688, 1958.3646240234375, 1139.058837890625]",2026-01-07 12:19:54
IMAG1874.JPG,animal,0.837,2026:01:07 12:19:54,"[377.4298095703125, 1023.7545166015625, 475.42608642578125, 1145.541015625]",2026-01-07 12:19:54
IMAG1874.JPG,animal,0.82,2026:01:07 12:19:54,"[524.0045166015625, 1048.2591552734375, 626.6525268554688, 1146.5244140625]",2026-01-07 12:19:54
IMAG1874.JPG,animal,0.721,2026:01:07 12:19:54,"[686.4329833984375, 1057.199462890625, 765.2373657226562, 1142.941162109375]",2026-01-07 12:19:54
IMAG1874.JPG,animal,0.666,2026:01:07 12:19:54,"[1937.55859375, 1038.014892578125, 2047.365966796875, 1141.106201171875]",2026-01-07 12:19:54
IMAG1860.JPG,animal,0.815,2026:01:07 09:46:20,"[1389.297607421875, 1040.76904296875, 1548.415283203125, 1150.3748779296875]",2026-01-07 09:46:20
IMAG1860.JPG,animal,0.759,2026:01:07 09:46:20,"[1084.927978515625, 1306.7091064453125, 1273.324462890625, 1451.4581298828125]",2026-01-07 09:46:20
IMAG1860.JPG,animal,0.599,2026:01:07 09:46:20,"[1913.8082275390625, 166.37887573242188, 1982.693359375, 279.62823486328125]",2026-01-07 09:46:20
IMAG1860.JPG,animal,0.509,2026:01:07 09:46:20,"[1076.5125732421875, 1266.6912841796875, 1219.39306640625, 1346.727783203125]",2026-01-07 09:46:20
IMAG1860.JPG,animal,0.453,2026:01:07 09:46:20,"[1518.295654296875, 965.7432861328125, 1735.8714599609375, 1142.65869140625]",2026-01-07 09:46:20
IMAG1860.JPG,animal,0.363,2026:01:07 09:46:20,"[982.765625, 1257.0306396484375, 1067.0732421875, 1333.331298828125]",2026-01-07 09:46:20
IMAG1653.JPG,animal,0.927,2026:01:04 20:45:20,"[73.2982177734375, 771.2614135742188, 536.7449951171875, 1242.828369140625]",2026-01-04 20:45:20
IMAG1653.JPG,animal,0.908,2026:01:04 20:45:20,"[373.9811096191406, 781.5340576171875, 882.4236450195312, 1148.155029296875]",2026-01-04 20:45:20
IMAG2428.JPG,Empty,0.0,2026:01:16 09:36:47,,2026-01-16 09:36:47
IMAG1647.JPG,animal,0.893,2026:01:04 19:06:00,"[1197.1712646484375, 86.0550765991211, 2048.0, 1330.88720703125]",2026-01-04 19:06:00
IMAG2366.JPG,Empty,0.0,2026:01:14 11:44:02,,2026-01-14 11:44:02
IMAG2400.JPG,animal,0.846,2026:01:15 14:18:14,"[858.1458740234375, 672.4550170898438, 1082.533203125, 796.5554809570312]",2026-01-15 14:18:14
IMAG2414.JPG,Empty,0.0,2026:01:15 20:14:46,,2026-01-15 20:14:46
IMAG2372.JPG,Empty,0.0,2026:01:14 18:04:47,,2026-01-14 18:04:47
IMAG1492.JPG,animal,0.771,2026:01:03 08:14:55,"[962.1248779296875, 1209.3306884765625, 1096.106689453125, 1344.1259765625]",2026-01-03 08:14:55
IMAG1486.JPG,animal,0.934,2026:01:03 07:09:08,"[163.99496459960938, 331.2337951660156, 1670.6412353515625, 1472.577392578125]",2026-01-03 07:09:08
IMAG1486.JPG,animal,0.894,2026:01:03 07:09:08,"[1347.326416015625, 350.1809387207031, 2048.0, 1133.438232421875]",2026-01-03 07:09:08
IMAG1486.JPG,animal,0.759,2026:01:03 07:09:08,"[0.02845459058880806, 251.86239624023438, 271.5038146972656, 1163.691650390625]",2026-01-03 07:09:08
IMAG1486.JPG,animal,0.254,2026:01:03 07:09:08,"[0.0, 251.8312530517578, 115.46678161621094, 528.7806396484375]",2026-01-03 07:09:08
IMAG1337.JPG,Empty,0.0,2026:01:01 16:17:56,,2026-01-01 16:17:56
IMAG0029.JPG,Empty,0.0,2025:12:09 06:57:27,,2025-12-09 06:57:27
IMAG2158.JPG,animal,0.973,2026:01:10 09:22:58,"[1571.0855712890625, 381.26971435546875, 2046.595703125, 1073.731689453125]",2026-01-10 09:22:58
IMAG1451.JPG,animal,0.489,2026:01:02 18:38:29,"[833.0720825195312, 1022.6605224609375, 961.2996215820312, 1131.0015869140625]",2026-01-02 18:38:29
IMAG1445.JPG,Empty,0.0,2026:01:02 17:31:20,,2026-01-02 17:31:20
IMAG1323.JPG,Empty,0.0,2026:01:01 13:43:07,,2026-01-01 13:43:07
IMAG0015.JPG,animal,0.596,2025:12:08 19:04:14,"[784.1610107421875, 1243.45849609375, 872.6350708007812, 1354.840576171875]",2025-12-08 19:04:14
IMAG0015.JPG,animal,0.486,2025:12:08 19:04:14,"[1666.683837890625, 1006.3536987304688, 1800.9658203125, 1091.857177734375]",2025-12-08 19:04:14
IMAG2164.JPG,person,0.9,2026:01:10 10:32:51,"[765.470703125, 552.3294067382812, 968.1510009765625, 1196.4005126953125]",2026-01-10 10:32:51
IMAG2164.JPG,person,0.884,2026:01:10 10:32:51,"[1598.3421630859375, 467.19879150390625, 2048.0, 1043.5732421875]",2026-01-10 10:32:51
IMAG2170.JPG,Empty,0.0,2026:01:10 12:05:59,,2026-01-10 12:05:59
IMAG1479.JPG,animal,0.947,2026:01:03 02:39:16,"[532.2306518554688, 905.1070556640625, 1063.522705078125, 1263.304931640625]",2026-01-03 02:39:16
IMAG0001.JPG,person,0.967,2025:12:08 15:32:55,"[0.0, 0.0, 2048.0, 1470.3853759765625]",2025-12-08 15:32:55
IMAG2166.JPG,person,0.951,2026:01:10 10:53:00,"[126.5595703125, 490.7962341308594, 1030.580322265625, 1471.4521484375]",2026-01-10 10:53:00
IMAG2166.JPG,person,0.936,2026:01:10 10:53:00,"[1113.012451171875, 111.99018859863281, 1978.2847900390625, 1471.1448974609375]",2026-01-10 10:53:00
IMAG2166.JPG,person,0.516,2026:01:10 10:53:00,"[1835.6949462890625, 0.0, 2048.0, 1466.177734375]",2026-01-10 10:53:00
IMAG0017.JPG,animal,0.89,2025:12:08 20:37:17,"[613.7728271484375, 1060.395263671875, 1010.9549560546875, 1267.7984619140625]",2025-12-08 20:37:17
IMAG1309.JPG,Empty,0.0,2026:01:01 11:05:19,,2026-01-01 11:05:19
IMAG0003.JPG,animal,0.94,2025:12:08 16:46:54,"[966.9228515625, 581.927001953125, 1722.563720703125, 1249.4869384765625]",2025-12-08 16:46:54
IMAG2172.JPG,animal,0.94,2026:01:10 12:32:50,"[425.36798095703125, 1117.248291015625, 1269.8421630859375, 1473.3035888671875]",2026-01-10 12:32:50
IMAG1453.JPG,animal,0.879,2026:01:02 18:58:35,"[1171.7896728515625, 809.6185302734375, 1406.6129150390625, 1106.831787109375]",2026-01-02 18:58:35
IMAG1453.JPG,animal,0.582,2026:01:02 18:58:35,"[1038.80615234375, 1250.290283203125, 1266.3787841796875, 1391.5931396484375]",2026-01-02 18:58:35
IMAG1453.JPG,animal,0.485,2026:01:02 18:58:35,"[1063.9918212890625, 1082.3946533203125, 1315.453369140625, 1241.39306640625]",2026-01-02 18:58:35
IMAG1335.JPG,Empty,0.0,2026:01:01 15:53:25,,2026-01-01 15:53:25
IMAG1321.JPG,Empty,0.0,2026:01:01 13:21:03,,2026-01-01 13:21:03
IMAG1447.JPG,person,0.664,2026:01:02 17:55:30,"[225.47586059570312, 907.2451171875, 317.80340576171875, 1041.6705322265625]",2026-01-02 17:55:30
IMAG1447.JPG,person,0.625,2026:01:02 17:55:30,"[83.1943130493164, 910.97021484375, 138.7392120361328, 1022.5782470703125]",2026-01-02 17:55:30
IMAG2199.JPG,Empty,0.0,2026:01:11 02:05:39,,2026-01-11 02:05:39
IMAG1490.JPG,Empty,0.0,2026:01:03 07:52:57,,2026-01-03 07:52:57
IMAG1484.JPG,animal,0.628,2026:01:03 06:35:39,"[664.2890014648438, 1218.943115234375, 768.0474243164062, 1335.0601806640625]",2026-01-03 06:35:39
IMAG1484.JPG,animal,0.37,2026:01:03 06:35:39,"[1076.9527587890625, 1156.187255859375, 1185.9984130859375, 1244.4698486328125]",2026-01-03 06:35:39
IMAG2402.JPG,animal,0.938,2026:01:15 14:47:32,"[1579.744384765625, 761.9033813476562, 1837.353271484375, 1058.7681884765625]",2026-01-15 14:47:32
IMAG2364.JPG,Empty,0.0,2026:01:14 11:10:58,,2026-01-14 11:10:58
IMAG2370.JPG,Empty,0.0,2026:01:14 15:09:12,,2026-01-14 15:09:12
IMAG1679.JPG,animal,0.969,2026:01:05 10:10:49,"[306.57659912109375, 649.2277221679688, 748.31787109375, 1140.1693115234375]",2026-01-05 10:10:49
IMAG2416.JPG,animal,0.926,2026:01:15 21:16:25,"[613.4974975585938, 1072.820556640625, 957.9855346679688, 1267.554931640625]",2026-01-15 21:16:25
IMAG2358.JPG,Empty,0.0,2026:01:14 07:06:32,,2026-01-14 07:06:32
IMAG1889.JPG,animal,0.97,2026:01:07 14:54:49,"[372.1859436035156, 626.5353393554688, 1076.234130859375, 1421.318359375]",2026-01-07 14:54:49
IMAG1651.JPG,animal,0.954,2026:01:04 20:24:22,"[330.81744384765625, 751.9854736328125, 827.4224853515625, 1148.126708984375]",2026-01-04 20:24:22
IMAG1651.JPG,animal,0.951,2026:01:04 20:24:22,"[841.8655395507812, 686.6013793945312, 1251.6336669921875, 1117.018798828125]",2026-01-04 20:24:22
IMAG1645.JPG,Empty,0.0,2026:01:04 18:45:56,,2026-01-04 18:45:56
IMAG1876.JPG,animal,0.945,2026:01:07 12:44:16,"[1424.466796875, 869.80126953125, 1740.3450927734375, 1140.8143310546875]",2026-01-07 12:44:16
IMAG1876.JPG,animal,0.939,2026:01:07 12:44:16,"[108.16731262207031, 759.6892700195312, 803.4059448242188, 1464.2916259765625]",2026-01-07 12:44:16
IMAG1862.JPG,Empty,0.0,2026:01:07 10:07:26,,2026-01-07 10:07:26
IMAG1692.JPG,animal,0.773,2026:01:05 13:12:32,"[605.67236328125, 945.326171875, 871.0964965820312, 1135.375]",2026-01-05 13:12:32
IMAG1686.JPG,animal,0.796,2026:01:05 11:47:08,"[843.248046875, 912.8125, 951.0064697265625, 1133.009033203125]",2026-01-05 11:47:08
IMAG1686.JPG,animal,0.721,2026:01:05 11:47:08,"[1003.0578002929688, 749.9088134765625, 1301.071044921875, 837.5846557617188]",2026-01-05 11:47:08
IMAG1719.JPG,animal,0.576,2026:01:05 18:39:53,"[313.1590270996094, 646.7771606445312, 479.37078857421875, 716.3284912109375]",2026-01-05 18:39:53
IMAG1719.JPG,animal,0.384,2026:01:05 18:39:53,"[1551.752685546875, 389.0504455566406, 1652.8551025390625, 494.925048828125]",2026-01-05 18:39:53
IMAG2210.JPG,animal,0.949,2026:01:11 07:09:23,"[488.8599548339844, 1067.1549072265625, 1060.957275390625, 1472.1256103515625]",2026-01-11 07:09:23
IMAG2204.JPG,animal,0.872,2026:01:11 04:17:23,"[1568.643310546875, 35.905517578125, 2048.0, 1134.341064453125]",2026-01-11 04:17:23
IMAG1725.JPG,Empty,0.0,2026:01:05 20:01:37,,2026-01-05 20:01:37
IMAG1731.JPG,animal,0.894,2026:01:05 23:59:33,"[1519.7330322265625, 825.2828369140625, 2047.392333984375, 1125.078857421875]",2026-01-05 23:59:33
IMAG2238.JPG,animal,0.97,2026:01:11 17:02:15,"[1519.298583984375, 440.4400939941406, 2047.9566650390625, 1124.560791015625]",2026-01-11 17:02:15
IMAG1902.JPG,animal,0.926,2026:01:07 17:11:04,"[1441.407958984375, 659.7425537109375, 2047.806396484375, 1143.14453125]",2026-01-07 17:11:04
IMAG1902.JPG,animal,0.88,2026:01:07 17:11:04,"[2.690991163253784, 703.3489379882812, 652.91796875, 1303.5906982421875]",2026-01-07 17:11:04
IMAG1902.JPG,animal,0.561,2026:01:07 17:11:04,"[279.39691162109375, 722.6163330078125, 756.8428955078125, 1257.1070556640625]",2026-01-07 17:11:04
IMAG1916.JPG,animal,0.89,2026:01:07 19:37:28,"[1723.049560546875, 930.1287231445312, 1994.4918212890625, 1132.420654296875]",2026-01-07 19:37:28
IMAG1916.JPG,animal,0.868,2026:01:07 19:37:28,"[1036.448974609375, 1293.1656494140625, 1248.8843994140625, 1436.801513671875]",2026-01-07 19:37:28
IMAG1916.JPG,animal,0.625,2026:01:07 19:37:28,"[855.9547729492188, 393.59002685546875, 1198.91943359375, 817.6767578125]",2026-01-07 19:37:28
IMAG2012.JPG,Empty,0.0,2026:01:08 18:24:06,,2026-01-08 18:24:06
IMAG0163.JPG,animal,0.931,2025:12:11 05:21:46,"[1579.953369140625, 0.601367175579071, 2048.0, 1109.259521484375]",2025-12-11 05:21:46
IMAG0177.JPG,animal,0.829,2025:12:11 08:56:46,"[1542.968505859375, 967.5021362304688, 1714.8170166015625, 1130.3115234375]",2025-12-11 08:56:46
IMAG0177.JPG,animal,0.82,2025:12:11 08:56:46,"[1215.6416015625, 985.1481323242188, 1557.3853759765625, 1162.680419921875]",2025-12-11 08:56:46
IMAG0177.JPG,animal,0.318,2025:12:11 08:56:46,"[626.9599609375, 1116.8460693359375, 699.3543701171875, 1180.116943359375]",2025-12-11 08:56:46
IMAG2006.JPG,animal,0.916,2026:01:08 17:19:49,"[875.0318603515625, 1087.2562255859375, 1137.388916015625, 1348.6090087890625]",2026-01-08 17:19:49
IMAG1527.JPG,animal,0.952,2026:01:03 15:35:08,"[1266.1788330078125, 786.6863403320312, 1686.1031494140625, 1137.524658203125]",2026-01-03 15:35:08
IMAG1527.JPG,animal,0.922,2026:01:03 15:35:08,"[959.8304443359375, 1100.8929443359375, 1390.8658447265625, 1428.4427490234375]",2026-01-03 15:35:08
IMAG1533.JPG,Empty,0.0,2026:01:03 16:43:22,,2026-01-03 16:43:22
IMAG1282.JPG,Empty,0.0,2026:01:01 00:57:37,,2026-01-01 00:57:37
IMAG0188.JPG,animal,0.441,2025:12:11 11:47:27,"[1124.374755859375, 914.9686279296875, 1255.78466796875, 1097.468994140625]",2025-12-11 11:47:27
IMAG0188.JPG,animal,0.371,2025:12:11 11:47:27,"[1042.0413818359375, 1143.156005859375, 1103.240478515625, 1186.7275390625]",2025-12-11 11:47:27
IMAG0188.JPG,animal,0.298,2025:12:11 11:47:27,"[907.8177490234375, 1135.560791015625, 953.904296875, 1195.3052978515625]",2025-12-11 11:47:27
IMAG1296.JPG,Empty,0.0,2026:01:01 08:38:31,,2026-01-01 08:38:31
IMAG1297.JPG,animal,0.642,2026:01:01 08:48:57,"[926.2828369140625, 1235.756591796875, 1061.244140625, 1365.6480712890625]",2026-01-01 08:48:57
IMAG1283.JPG,Empty,0.0,2026:01:01 03:58:13,,2026-01-01 03:58:13
IMAG1532.JPG,Empty,0.0,2026:01:03 16:29:43,,2026-01-03 16:29:43
IMAG1526.JPG,Empty,0.0,2026:01:03 15:24:09,,2026-01-03 15:24:09
IMAG0176.JPG,animal,0.876,2025:12:11 08:46:32,"[0.0, 1.042932152748108, 782.5377197265625, 322.8382873535156]",2025-12-11 08:46:32
IMAG0176.JPG,animal,0.873,2025:12:11 08:46:32,"[1909.131103515625, 849.0216064453125, 2048.0, 1139.4678955078125]",2025-12-11 08:46:32
IMAG0176.JPG,animal,0.855,2025:12:11 08:46:32,"[1478.682861328125, 963.1002807617188, 1869.3199462890625, 1198.9952392578125]",2025-12-11 08:46:32
IMAG0176.JPG,animal,0.633,2025:12:11 08:46:32,"[1209.001953125, 944.9764404296875, 1350.248291015625, 1147.5733642578125]",2025-12-11 08:46:32
IMAG0176.JPG,animal,0.599,2025:12:11 08:46:32,"[1654.0980224609375, 809.06494140625, 1871.793701171875, 1018.3760986328125]",2025-12-11 08:46:32
IMAG0176.JPG,animal,0.558,2025:12:11 08:46:32,"[1290.129150390625, 674.8712158203125, 1402.119873046875, 744.3739013671875]",2025-12-11 08:46:32
IMAG0176.JPG,animal,0.556,2025:12:11 08:46:32,"[1289.8533935546875, 905.7042846679688, 1493.196533203125, 1175.932861328125]",2025-12-11 08:46:32
IMAG0176.JPG,animal,0.546,2025:12:11 08:46:32,"[543.7696533203125, 1281.63037109375, 651.1576538085938, 1367.795166015625]",2025-12-11 08:46:32
IMAG0176.JPG,animal,0.493,2025:12:11 08:46:32,"[1665.6683349609375, 580.5526123046875, 1787.7789306640625, 646.0217895507812]",2025-12-11 08:46:32
IMAG0176.JPG,animal,0.421,2025:12:11 08:46:32,"[1582.86279296875, 889.7435302734375, 1741.721923828125, 1041.62109375]",2025-12-11 08:46:32
IMAG0176.JPG,animal,0.399,2025:12:11 08:46:32,"[1084.0050048828125, 1282.459716796875, 1201.32177734375, 1476.126220703125]",2025-12-11 08:46:32
IMAG0176.JPG,animal,0.338,2025:12:11 08:46:32,"[414.70318603515625, 1290.10546875, 560.830322265625, 1414.7835693359375]",2025-12-11 08:46:32
IMAG0176.JPG,animal,0.326,2025:12:11 08:46:32,"[713.3946533203125, 1295.610595703125, 835.5885620117188, 1435.881591796875]",2025-12-11 08:46:32
IMAG0176.JPG,animal,0.306,2025:12:11 08:46:32,"[1020.7072143554688, 1272.287841796875, 1130.352294921875, 1470.0799560546875]",2025-12-11 08:46:32
IMAG0176.JPG,animal,0.259,2025:12:11 08:46:32,"[906.8651123046875, 1339.333984375, 972.2483520507812, 1474.141845703125]",2025-12-11 08:46:32
IMAG2007.JPG,animal,0.601,2026:01:08 17:29:58,"[474.0685119628906, 1160.645263671875, 541.5894775390625, 1242.3388671875]",2026-01-08 17:29:58
IMAG2013.JPG,animal,0.822,2026:01:08 18:35:30,"[718.2318115234375, 1188.0263671875, 848.6234130859375, 1467.9892578125]",2026-01-08 18:35:30
IMAG0162.JPG,animal,0.94,2025:12:11 04:20:06,"[692.0739135742188, 925.5072021484375, 1519.737060546875, 1326.2529296875]",2025-12-11 04:20:06
